id,date,month,year,region,channel,product_category,customer_segment,ad_spend,price,discount_rate,market_reach,impressions,click_through_rate,competition_index,seasonality_index,campaign_duration_days,customer_lifetime_value,sales_revenue
206,4/19/2011,4,2011,North,Search,General,Premium,8.50,192.99,0.29,127,1526,0.09,5.1,0.37,14,1490.5,65.43
207,5/8/2011,5,2011,North,Search,General,Standard,15.95,15.95,0.10,269,3705,0.00,6.33,-0.37,30,300.06,68.49
208,3/6/2011,3,2011,North,Email,Storage,Premium,9.75,1.95,0.05,978,27154,0.00,2.75,1.00,28,3930.83,176.90
209,1/7/2010,1,2010,North,TV,Storage,Premium,15.00,1.25,0.10,45,1133,0.03,5.76,1.37,90,259.38,109.99
210,11/22/2010,11,2010,North,Affiliate,General,Premium,14.85,4.95,0.06,717,7947,0.04,3.24,0.37,90,2263.06,137.01
211,1/7/2011,1,2011,North,Affiliate,Lighting,Premium,5.00,1.25,0.17,466,21198,0.04,2.1,1.37,7,59920.93,148.71
212,1/4/2011,1,2011,North,Email,General,Premium,0.00,2.95,0.41,383,3035,0.12,5.47,1.37,7,6669.1,119.27
213,12/7/2011,12,2011,North,Email,General,Standard,3.75,1.25,0.08,112,2244,0.07,4.77,1.00,21,910.3,128.24
214,5/23/2010,5,2010,North,Social Media,General,Standard,10.20,0.85,0.39,316,6186,0.00,2.95,-0.37,7,595.92,172.37
215,11/7/2011,11,2011,North,Search,Seasonal,Premium,14.75,2.95,0.31,896,17077,0.09,5.14,0.37,60,0,153.36
216,1/12/2011,1,2011,North,Search,General,Premium,15.00,3.75,0.37,166,3732,0.03,3.7,1.37,0,8088.29,108.10
217,11/24/2011,11,2011,North,Social Media,General,Premium,12.60,2.1,0.10,0,3371,0.03,2.37,0.37,14,13542.96,152.77
218,12/18/2009,12,2009,North,Email,Seasonal,Premium,0.00,2.95,0.09,19,437,0.20,5.12,1.00,90,1963.92,145.27
219,10/29/2010,10,2010,North,Affiliate,General,Premium,23.70,3.95,0.25,626,6886,0.04,1.27,-0.37,60,320.66,128.38
220,1/31/2011,1,2011,North,Affiliate,Storage,Premium,12.50,1.25,0.11,283,4028,0.03,6.55,1.37,21,5323.34,126.37
221,12/9/2010,12,2010,North,Social Media,General,Premium,1.95,1.95,0.04,81,1546,0.03,6.19,1.00,90,31090.51,126.01
222,9/21/2011,9,2011,North,Search,General,Standard,1499.04,1.65,0.17,274,15852,0.02,2.55,-1.00,21,2285.07,110.56
223,6/7/2011,6,2011,North,Search,General,Premium,12.50,1.25,0.26,176,6918,0.07,4.51,-1.00,14,87333.27,126.72
224,3/23/2010,3,2010,North,Social Media,General,Premium,3.75,3.75,0.43,44,552,0.03,4.03,1.00,60,373.08,89.87
225,8/2/2011,8,2011,North,Social Media,General,Premium,20.40,0.85,0.03,445,6972,0.00,2.91,-1.37,21,93797.07,188.03
226,7/7/2010,7,2010,North,Influencer,General,Premium,1894.88,4.25,0.20,335,4416,0.04,2.82,-1.37,21,3571.95,45.91
227,10/10/2011,10,2011,North,Social Media,Lighting,Premium,1.25,1.25,0.01,441,11637,0.02,5.45,-0.37,7,57370.73,161.55
228,6/23/2011,6,2011,North,Email,General,Premium,19.80,89.96,0.03,117,2423,0.08,2.06,-1.00,28,4814.99,75.61
229,10/2/2011,10,2011,North,Affiliate,Storage,Standard,1.65,1.65,0.60,377,29283,0.03,1.25,-0.37,7,76.18,111.81
230,9/16/2011,9,2011,North,Social Media,Stationery,Standard,13.50,6.75,0.13,183,1766,0.07,3.45,-1.00,90,468.91,103.78
231,7/10/2011,7,2011,North,TV,General,Premium,1.25,1.25,0.00,251,3169,0.00,2.49,-1.37,60,2061.85,123.52
232,10/8/2010,10,2010,North,Social Media,General,Budget,3.30,1.65,0.14,90,1880,0.11,5.65,-0.37,7,222.8,121.87
233,9/5/2011,9,2011,North,Social Media,General,Premium,19.80,1.65,0.14,182,2720,0.03,7.54,-1.00,28,8297.74,100.53
234,5/22/2011,5,2011,North,Search,Storage,Premium,16.50,1.65,0.41,0,7704,0.01,4.82,-0.37,14,7736.49,115.29
235,4/18/2010,4,2010,North,Affiliate,General,Premium,15.30,2.55,0.20,601,10124,0.07,3.26,0.37,14,2637.06,125.20
236,10/10/2010,10,2010,North,TV,General,Premium,15.30,2.55,0.38,47,516,0.00,2.26,-0.37,7,2154.15,59.90
237,2/19/2010,2,2010,North,TV,Seasonal,Budget,25.00,1.25,0.25,303,21017,0.20,4.99,1.37,30,156.7,145.03
238,5/20/2010,5,2010,North,Influencer,General,Standard,6.60,1.65,0.18,556,7901,0.01,4.67,-0.37,28,188.85,153.25
239,12/4/2011,12,2011,North,Affiliate,Kitchen,Standard,6.30,2.1,0.18,410,9692,0.05,4.21,1.00,21,0,136.75
240,5/26/2010,5,2010,North,Email,Kitchen,Premium,30.00,3.75,0.11,182,3285,0.04,3.1,-0.37,28,905.88,104.37
241,7/17/2011,7,2011,North,Influencer,Stationery,Premium,19.90,9.95,0.09,301,4934,0.02,4.23,-1.37,28,0,58.44
242,8/11/2011,8,2011,North,Social Media,General,Premium,19.80,1.65,0.06,685,29222,0.05,3.59,-1.37,90,740.14,156.21
243,11/24/2010,11,2010,North,Affiliate,General,Premium,12.60,2.1,0.02,684,7774,0.00,4.43,0.37,21,1028.82,134.24
244,5/13/2011,5,2011,North,Social Media,General,Premium,4.95,1.65,0.40,181,1951,0.01,4.75,-0.37,90,2988.15,105.91
245,6/13/2011,6,2011,North,Influencer,General,Premium,9.90,4.95,0.20,941,44829,0.03,0.53,-1.00,14,25928.02,133.81
246,12/5/2010,12,2010,North,Email,Storage,Standard,1.65,0.55,0.31,1115,7466,0.04,7.02,1.00,14,269.45,226.90
247,11/3/2011,11,2011,North,Search,General,Premium,0.00,4.95,0.10,183,1340,0.04,2.66,0.37,30,729.53,132.94
248,12/5/2010,12,2010,North,Social Media,General,Premium,1.65,1.65,0.10,87,1597,0.10,7.38,1.00,90,7373.41,148.49
249,8/16/2010,8,2010,North,Affiliate,General,Premium,10.20,130.49,0.17,24,404,0.02,2.48,-1.37,7,10265.79,37.64
250,8/31/2010,8,2010,North,Affiliate,General,Premium,45.00,3.75,0.05,426,16906,0.04,2.18,-1.37,90,6454.89,104.47
251,10/31/2010,10,2010,North,Influencer,General,Premium,5.00,1.25,0.19,151,4777,0.05,2.65,-0.37,7,1451.47,155.95
252,10/8/2010,10,2010,North,Email,General,Premium,15.00,1.25,0.09,490,7943,0.08,3.26,-0.37,30,1064.37,167.31
253,7/18/2011,7,2011,West,Email,Seasonal,Premium,40.80,0.85,0.29,0,8180,0.02,2.5,-1.37,90,16256.18,136.52
254,1/27/2011,1,2011,North,Social Media,Lighting,Premium,19.90,9.95,0.17,226,2103,0.04,0,1.37,0,1683.46,109.26
255,4/11/2011,4,2011,North,Social Media,General,Premium,25.20,2.1,0.05,598,33192,0.09,4.46,0.37,30,3737.38,188.82
256,5/7/2010,5,2010,North,Social Media,Stationery,Standard,8.50,8.5,0.30,583,13369,0.05,4.99,-1.37,30,100.29,60.07
257,12/14/2009,12,2009,North,Social Media,General,Premium,2.95,2.95,0.42,35,735,0.13,3.15,1.00,60,160.52,98.13
258,6/13/2011,6,2011,North,Email,Seasonal,Premium,39.90,19.95,0.06,65,1279,0.03,5.29,-1.00,90,1163.8,56.75
259,6/29/2010,6,2010,North,Social Media,General,Premium,4.20,0.42,0.43,187,1902,0.02,4.31,-1.00,90,2726.8,217.22
260,9/1/2011,9,2011,North,Social Media,General,Premium,15.00,3.75,0.08,626,13707,0.01,4.67,-1.00,30,76066.68,105.32
261,11/6/2011,11,2011,East,Affiliate,Lighting,Standard,68.00,4.25,0.14,126,2460,0.02,9,0.37,7,0,84.67
262,11/6/2011,11,2011,North,Search,General,Premium,2.08,2.08,0.15,56,1642,0.01,4.38,0.37,30,1834.31,94.22
263,9/6/2010,9,2010,North,Influencer,Kitchen,Premium,17.70,2.95,0.37,0,1128,0.04,8.92,-1.00,14,1794.7,59.14
264,11/11/2011,11,2011,North,Email,Storage,Premium,33.00,1.65,0.13,705,10069,0.03,2.02,0.37,21,271699.97,172.93
265,3/18/2010,3,2010,North,Social Media,General,Premium,15.60,0.65,0.11,96,2612,0.04,1.88,1.00,14,452.75,203.11
266,9/1/2011,9,2011,North,Email,General,Standard,0.00,0.85,0.00,264,4906,0.05,2.02,-1.00,60,1445.39,174.72
267,12/2/2009,12,2009,North,Affiliate,Storage,Premium,8.50,8.5,0.59,168,3401,0.13,0,1.00,60,0,85.96
268,3/14/2011,3,2011,North,Influencer,General,Premium,1.65,1.65,0.20,252,3314,0.02,3.5,1.00,90,2816.18,156.42
269,2/4/2010,2,2010,North,Email,Storage,Premium,8.50,8.5,0.48,168,5140,0.03,0,1.37,30,0,65.97
270,11/12/2010,11,2010,North,Search,Stationery,Standard,23.40,0.65,0.44,363,9365,0.01,4.29,0.37,14,47.96,203.89
271,4/28/2010,4,2010,North,Affiliate,Stationery,Premium,5.04,0.42,0.12,335,9780,0.08,7.41,0.37,21,12429.68,234.47
272,11/8/2011,11,2011,North,Email,General,Standard,0.00,0.42,0.18,243,3574,0.02,5.39,0.37,14,627.22,207.16
273,4/11/2010,4,2010,North,Search,General,Standard,13.92,0.29,0.12,282,7220,0.04,1.74,0.37,14,27.84,333.58
274,7/21/2011,7,2011,North,Search,General,Premium,18.72,0.39,0.05,44,1197,0.08,3.13,-1.37,14,2081.22,148.94
275,7/19/2010,7,2010,North,Influencer,General,Premium,13.50,6.75,0.04,110,3557,0.00,6.59,-1.37,21,215.15,50.99
276,3/22/2011,3,2011,North,Social Media,Stationery,Premium,5.90,2.95,0.00,199,13878,0.05,2.18,1.00,28,6591.1,151.60
277,3/10/2010,3,2010,North,TV,General,Budget,1.95,0.65,0.00,101,2582,0.03,3.28,1.00,90,214.13,137.85
278,8/26/2010,8,2010,North,Social Media,General,Premium,2.50,1.25,0.01,0,1469,0.01,2.42,-1.37,30,2040.45,158.11
279,11/28/2010,11,2010,North,Search,General,Premium,0.85,0.85,0.33,194,5759,0.01,6.03,0.37,90,467.52,140.49
280,6/5/2011,6,2011,North,Social Media,Storage,Premium,20.80,2.08,0.05,377,6689,0.02,4.6,-1.00,90,9969.47,131.10
281,10/18/2011,10,2011,North,Social Media,General,Premium,23.80,5.95,0.15,303,5822,0.06,5.76,-0.37,0,2933.62,115.80
282,8/25/2011,8,2011,North,Social Media,Storage,Premium,15.00,3.75,0.19,118,2060,0.01,3.14,-1.37,7,23444.08,42.98
283,11/20/2011,11,2011,North,Search,General,Premium,11.80,2.95,0.00,631,9566,0.08,2.49,0.37,30,661.88,152.07
284,10/19/2011,10,2011,North,Email,Seasonal,Premium,16.60,4.15,0.19,75,1161,0.10,6.43,-0.37,28,1793.69,87.65
285,7/1/2010,7,2010,North,Influencer,Kitchen,Premium,3.75,1.25,0.30,56,0,0.03,5.21,-1.37,28,0,85.35
286,11/18/2011,11,2011,North,TV,General,Standard,8.50,4.25,0.20,0,5666,0.09,3.45,0.37,90,719.46,114.92
287,1/20/2010,1,2010,North,Social Media,Seasonal,Premium,14.85,4.95,0.00,657,7570,0.00,6.15,1.37,21,169.78,108.06
288,11/21/2010,11,2010,North,Search,General,Premium,3.40,0.85,0.00,69,927,0.06,6.9,0.37,7,3097.46,124.10
289,6/5/2010,6,2010,North,Search,Storage,Premium,144.00,0.72,0.24,423,8974,0.07,4.21,-0.37,14,89792.73,229.45
290,12/11/2009,12,2009,North,Email,General,Premium,15.30,2.55,0.60,75,1232,0.02,3.18,1.00,28,565,89.83
291,9/30/2010,9,2010,North,Search,Storage,Premium,10.50,2.1,0.23,423,8209,0.00,2.07,-1.00,28,6207.58,105.68
292,2/27/2011,2,2011,North,Search,General,Premium,13.52,1.69,0.04,1010,21253,0.00,5.68,1.37,30,0,169.24
293,9/24/2010,9,2010,North,Influencer,Storage,Premium,3.90,1.95,0.31,412,4830,0.04,5.64,-1.00,21,16611.62,106.09
294,7/17/2011,7,2011,North,TV,General,Premium,12.45,134.99,0.21,24,668,0.03,3.36,-1.37,14,19157.62,30.57
295,11/11/2010,11,2010,North,Email,Lighting,Premium,13.05,1.45,0.25,510,10594,0.02,7.42,0.37,14,1723.04,128.00
296,3/27/2011,3,2011,North,Influencer,General,Premium,2.10,2.1,0.20,246,7251,0.01,0,1.00,14,1729.02,120.48
297,12/1/2011,12,2011,North,TV,Storage,Budget,20.00,1.25,0.33,31,2502,0.10,4.81,1.00,28,73.1,93.90
298,1/12/2010,1,2010,North,Email,General,Premium,4.95,4.95,0.12,199,6272,0.05,1.61,1.37,0,2079.83,105.71
299,5/13/2010,5,2010,North,Affiliate,General,Premium,11.25,1.25,0.04,346,2531,0.10,7.16,-0.37,0,1261.32,146.45
300,5/8/2011,5,2011,North,Social Media,General,Premium,712.87,1.65,0.02,198,3823,0.06,0.92,-0.37,21,30964.92,207.80
301,3/25/2011,3,2011,North,Email,General,Premium,1.95,0.65,0.00,65,1283,0.00,0.18,1.00,90,768.44,169.75
302,1/31/2011,1,2011,North,Affiliate,Storage,Premium,19.50,1.95,0.30,978,14121,0.03,1.25,1.37,60,2958.7,164.41
303,11/20/2011,11,2011,North,Email,General,Standard,0.85,0.85,0.29,194,1736,0.03,3.29,0.37,14,571.02,140.43
304,12/16/2009,12,2009,North,Email,Lighting,Premium,39.00,3.25,0.48,59,1093,0.07,5.95,1.00,7,1631.41,101.99
305,11/8/2011,11,2011,North,Influencer,Seasonal,Premium,16.60,4.15,0.28,138,3799,0.07,4.75,0.37,90,2431.02,126.41
306,10/3/2011,10,2011,North,Search,General,Standard,10.20,0.85,0.40,170,2223,0.16,6.09,-0.37,28,0,186.27
307,10/24/2011,10,2011,North,Social Media,General,Budget,2.55,2.55,0.34,191,5946,0.02,2.85,-0.37,21,59.85,110.62
308,4/29/2010,4,2010,North,Influencer,General,Premium,1525.69,4.25,0.22,941,25140,0.08,5.08,0.37,90,4109.87,215.03
309,2/25/2010,2,2010,North,Search,General,Premium,11.90,5.95,0.04,682,12838,0.21,1.58,1.37,28,2253.95,198.13
310,12/5/2010,12,2010,North,Social Media,General,Premium,3.75,3.75,0.28,197,5413,0.02,2.45,1.00,21,1158.75,110.25
311,11/6/2011,11,2011,North,Affiliate,Storage,Premium,17.34,2.89,0.26,203,2884,0.04,1.18,0.37,30,1971.62,126.90
312,8/19/2010,8,2010,East,Social Media,Storage,Premium,19.50,1.95,0.37,268,2999,0.01,4.59,-1.37,28,3448.9,52.48
313,5/18/2010,5,2010,North,Search,General,Standard,19.80,1.65,0.37,165,2198,0.06,5.68,-0.37,14,148.54,106.12
314,3/28/2011,3,2011,North,Influencer,Storage,Standard,3.30,1.65,0.43,705,30711,0.02,5.14,1.00,21,152.71,144.90
315,11/3/2010,11,2010,North,TV,Stationery,Budget,2.95,2.95,0.04,196,3908,0.02,4.34,0.37,60,56.42,101.07
316,2/8/2010,2,2010,North,TV,General,Premium,15.60,1.95,0.28,526,4352,0.13,6.22,1.37,14,596.9,126.45
317,10/17/2011,10,2011,North,Social Media,General,Standard,10.40,0.65,0.46,184,2686,0.04,3.13,-0.37,0,883.2,177.34
318,2/18/2011,2,2011,North,Search,Storage,Premium,7.80,1.95,0.38,294,3967,0.09,5.66,1.37,60,3163.72,139.59
319,4/28/2010,4,2010,North,TV,General,Premium,10.20,0.85,0.35,148,4114,0.05,4.76,0.37,90,10857.41,141.11
320,10/2/2011,10,2011,North,Search,General,Standard,9.95,9.95,0.14,611,11921,0.04,1.97,-0.37,14,183.28,99.34
321,7/2/2010,7,2010,North,Social Media,Storage,Premium,0.95,0.95,0.34,463,14766,0.02,2.9,-1.37,60,10880.77,181.69
322,12/18/2009,12,2009,North,Email,General,Premium,871.62,3.75,0.14,32,686,0.08,4.75,1.00,14,5572.23,144.99
323,3/14/2010,3,2010,North,Search,General,Premium,13.52,1.69,0.26,1010,26777,0.02,3.07,1.00,60,363.54,172.64
324,9/2/2011,9,2011,North,Social Media,Stationery,Standard,17.40,1.45,0.06,256,10791,0.02,4.7,-1.00,28,920.76,117.64
325,12/4/2011,12,2011,North,Affiliate,Stationery,Standard,0.85,0.85,0.26,793,28575,0.00,4.58,1.00,90,319.94,170.80
326,3/7/2011,3,2011,North,Email,General,Premium,51.00,12.75,0.14,377,8744,0.04,3.51,1.00,28,1733.49,103.14
327,6/9/2010,6,2010,North,Search,Seasonal,Premium,17.40,1.45,0.15,341,5838,0.04,3.65,-1.00,30,2255.47,122.07
328,11/30/2011,11,2011,North,Influencer,Kitchen,Premium,20.00,1.25,0.32,113,10148,0.01,1.14,0.37,21,26177.08,170.36
329,9/24/2010,9,2010,North,TV,Kitchen,Premium,5.00,1.25,0.20,179,2635,0.02,2.85,-1.00,60,1744.94,94.58
330,8/9/2011,8,2011,North,Affiliate,General,Premium,7.95,7.95,0.20,124,3962,0.02,2.56,-1.37,21,5070.58,60.32
331,1/9/2011,1,2011,North,Email,General,Premium,12.60,2.1,0.15,230,5685,0.02,6.85,1.37,0,5098.18,109.94
332,12/6/2009,12,2009,North,TV,Storage,Premium,2.95,2.95,0.17,186,3290,0.04,3.14,1.00,30,151.5,87.54
333,6/16/2011,6,2011,North,Social Media,General,Premium,1.70,0.85,0.10,183,7990,0.02,5.29,-1.00,60,43387.52,161.44
334,9/18/2011,9,2011,North,Affiliate,General,Premium,15.12,0.42,0.00,146,1834,0.06,6,-1.00,60,14876.95,173.83
335,5/27/2011,5,2011,North,Social Media,Storage,Premium,5.04,0.21,0.22,25,222,0.13,0,-0.37,7,1627.06,185.69
336,6/5/2011,6,2011,North,Email,General,Premium,15.00,1.25,0.09,83,3368,0.01,3.23,-1.00,90,1372.64,105.14
337,5/9/2010,5,2010,North,Affiliate,General,Premium,2.95,2.95,0.25,314,9104,0.10,1.15,-0.37,28,1182.66,128.65
338,12/7/2011,12,2011,North,Email,Lighting,Standard,3.90,1.95,0.10,94,1545,0.15,0,1.00,90,985.16,138.89
339,7/20/2011,7,2011,North,Search,General,Premium,20.00,1.25,0.10,253,7101,0.10,3.02,-1.37,14,27412.19,147.34
340,4/13/2010,4,2010,North,Social Media,General,Premium,14.98,7.49,0.60,152,4901,0.04,6.53,0.37,21,12890.9,79.99
341,2/3/2011,2,2011,North,Social Media,Storage,Premium,5.90,2.95,0.26,326,10236,0.22,5.63,1.37,14,5793.59,182.92
342,7/31/2011,7,2011,North,Email,General,Premium,5.80,1.45,0.06,170,3339,0.07,4.35,-1.37,14,48677.79,122.55
343,10/4/2011,10,2011,North,Influencer,General,Premium,6.25,6.25,0.19,76,1271,0.05,7.52,-0.37,60,1759.89,90.50
344,10/2/2011,10,2011,North,Social Media,Stationery,Standard,1.30,0.65,0.11,89,2629,0.09,7.52,-0.37,21,141.52,151.75
345,1/7/2011,1,2011,North,TV,General,Premium,23.80,5.95,0.46,361,8046,0.23,7.24,1.37,7,0,112.60
346,10/14/2011,10,2011,North,Search,General,Standard,1.65,1.65,0.15,212,4866,0.06,2.04,-0.37,21,387.67,130.53
347,11/6/2011,11,2011,North,Email,Stationery,Premium,4.20,0.42,0.28,73,1968,0.01,3.39,0.37,21,11316.73,149.97
348,6/15/2010,6,2010,North,Search,General,Premium,1091.32,3.75,0.21,147,4296,0.14,3.14,-1.00,60,379.67,96.79
349,11/9/2010,11,2010,North,Email,General,Standard,3.30,1.65,0.60,66,963,0.09,3.9,0.37,21,148.6,91.57
350,12/3/2010,12,2010,North,Email,Storage,Standard,92.40,1.65,0.05,418,6142,0.13,5.92,1.00,28,2206.42,193.78
351,12/7/2010,12,2010,North,Social Media,General,Premium,19.50,3.25,0.12,296,6438,0.09,2.83,1.00,90,2136.11,171.12
352,9/11/2011,9,2011,North,Email,General,Premium,15.00,1.25,0.07,105,1419,0.09,1.53,-1.00,90,13934.88,159.16
353,12/17/2010,12,2010,North,Search,Kitchen,Premium,51.00,8.5,0.33,440,3818,0.00,7.31,1.00,7,0,95.54
354,10/10/2011,10,2011,North,Search,Storage,Premium,20.00,1.25,0.11,243,4427,0.10,1.24,-0.37,0,6665.1,209.47
355,8/5/2010,8,2010,North,Search,Kitchen,Premium,31.60,3.95,0.15,24,595,0.01,6.79,-1.37,28,0,31.20
356,9/16/2010,9,2010,North,Affiliate,Storage,Premium,15.30,2.55,0.42,148,2201,0.09,2.73,-1.00,30,1598.07,84.86
357,6/20/2010,6,2010,North,Influencer,Lighting,Budget,9.90,1.65,0.18,172,1760,0.05,3.45,-1.00,0,196.73,103.42
358,3/7/2010,3,2010,North,Search,General,Premium,5.95,5.95,0.16,361,4700,0.00,2.69,1.00,14,124.33,97.36
359,7/13/2010,7,2010,North,Email,Storage,Premium,21.50,10.75,0.13,256,3168,0.02,5.8,-1.37,7,548.4,27.99
360,11/7/2011,11,2011,North,TV,Stationery,Premium,0.00,0.42,0.13,155,4393,0.06,5.93,0.37,90,1769.28,193.83
361,5/6/2011,5,2011,North,Search,Kitchen,Premium,6.60,1.65,0.21,88,896,0.07,6.65,-0.37,28,5961.58,119.27
362,9/29/2011,9,2011,North,Social Media,General,Standard,17.40,1.45,0.08,0,4947,0.01,2.45,-1.00,28,1080.06,135.58
363,8/25/2010,8,2010,North,TV,General,Premium,17.85,5.95,0.24,347,8444,0.15,2.34,-1.37,7,2336.7,81.57
364,9/2/2011,9,2011,North,Email,Storage,Premium,23.40,1.95,0.05,271,5333,0.03,5.02,-1.00,90,1940.73,121.22
365,10/2/2011,10,2011,North,Social Media,General,Standard,5.45,5.45,0.03,428,7364,0.02,5.22,-0.37,7,1192.85,83.94
366,10/24/2010,10,2010,North,Social Media,General,Premium,8.50,4.25,0.11,254,9500,0.01,2.74,-0.37,7,1473.56,97.80
367,5/8/2011,5,2011,North,TV,General,Premium,2.55,2.55,0.00,0,5462,0.00,1.43,-0.37,14,24943.76,103.97
368,2/23/2010,2,2010,North,Email,Stationery,Premium,2.95,2.95,0.17,33,552,0.07,1.97,1.37,14,437.6,93.64
369,4/21/2011,4,2011,North,Search,Seasonal,Premium,3.75,3.75,0.20,39,436,0.01,2.15,0.37,14,0,89.31
370,3/11/2011,3,2011,North,Affiliate,General,Premium,17.40,1.45,0.21,122,2462,0.06,3.24,1.00,0,302.66,124.11
371,9/22/2010,9,2010,North,Search,Storage,Standard,9.90,1.65,0.10,333,17771,0.11,5.54,-1.00,30,88.46,122.87
372,11/15/2011,11,2011,North,Social Media,General,Premium,10.08,0.42,0.09,285,4367,0.03,4.91,0.37,14,1657.12,267.89
373,8/4/2010,8,2010,North,Email,General,Budget,4.20,2.1,0.27,106,3389,0.07,3.49,-1.37,0,263.23,75.00
374,1/24/2011,1,2011,North,Email,General,Standard,23.40,1.95,0.22,266,16470,0.03,0.25,1.37,7,2616.36,148.24
375,11/6/2011,11,2011,North,Email,Stationery,Premium,1.25,1.25,0.03,284,8463,0.08,5.2,0.37,7,2584.57,139.65
376,10/3/2010,10,2010,North,Social Media,General,Premium,2.95,2.95,0.00,120,4208,0.09,2.07,-0.37,28,3997.81,116.13
377,10/14/2010,10,2010,North,Social Media,General,Budget,2.50,1.25,0.16,140,2740,0.06,1.49,-0.37,14,157.86,142.52
378,10/27/2011,10,2011,North,Affiliate,General,Premium,0.00,4.15,0.44,0,3422,0.02,4.94,-0.37,90,10766.12,68.53
379,5/10/2011,5,2011,North,TV,General,Standard,2.10,2.1,0.21,385,8994,0.01,3.51,-0.37,21,213.12,79.84
380,11/12/2010,11,2010,East,Search,Stationery,Premium,5.04,0.42,0.40,125,2904,0.00,3.36,0.37,7,1327.34,175.04
381,11/7/2010,11,2010,North,Affiliate,General,Premium,6.75,6.75,0.09,214,8918,0.08,2.76,0.37,14,1699.25,114.54
382,5/25/2011,5,2011,North,Search,General,Premium,15.90,7.95,0.20,0,9837,0.05,0,-0.37,28,5125.841,94.60
383,1/9/2011,1,2011,North,TV,Seasonal,Premium,5.80,1.45,0.29,185,2207,0.01,7.24,1.37,21,4510.15,93.01
384,9/15/2010,9,2010,North,Search,Seasonal,Premium,51.00,12.75,0.22,181,6210,0.05,2.75,-1.00,0,308.07,78.19
385,11/16/2010,11,2010,North,Email,General,Premium,15.30,2.55,0.19,461,6316,0.10,2.29,0.37,21,251.5,139.98
386,9/15/2011,9,2011,North,Affiliate,General,Standard,11.90,5.95,0.38,130,1563,0.00,3.7,-1.00,90,885.44,41.08
387,5/14/2010,5,2010,North,Influencer,General,Standard,1.70,0.85,0.51,342,12659,0.06,3.04,-0.37,60,16.4,164.63
388,12/5/2010,12,2010,North,Search,General,Premium,0.00,0.85,0.45,127,4559,0.07,0,1.00,30,22361.82,176.16
389,8/11/2011,8,2011,North,Social Media,Stationery,Premium,2.10,0.42,0.35,101,1711,0.03,7.85,-1.37,21,49774.9,155.03
390,8/5/2011,8,2011,North,TV,General,Premium,7.50,3.75,0.30,145,2552,0.11,4.36,-1.37,60,3314.63,77.38
391,11/4/2011,11,2011,North,Social Media,Seasonal,Premium,17.40,1.45,0.43,336,3734,0.07,1.39,0.37,7,4046.63,187.25
392,8/21/2011,8,2011,North,Social Media,General,Premium,15.00,1.25,0.18,105,3221,0.01,1.88,-1.37,21,1815.33,103.50
393,9/13/2011,9,2011,North,Email,General,Budget,17.90,8.95,0.15,365,7064,0.02,3.5,-1.00,21,84.3,48.88
394,10/28/2011,10,2011,North,Influencer,General,Premium,17.40,1.45,0.04,306,4143,0.01,3.64,-0.37,7,12137.25,147.97
395,7/13/2010,7,2010,North,Search,Storage,Premium,7.65,2.55,0.46,200,2236,0.16,4.7,-1.37,30,19744.25,107.75
396,5/10/2010,5,2010,North,Email,Storage,Budget,0.00,1.25,0.17,206,10359,0.00,1.54,-0.37,28,65.1,129.27
397,9/11/2011,9,2011,North,Email,General,Standard,19.80,4.95,0.30,472,5458,0.01,2.42,-1.00,14,3783.02,61.29
398,5/15/2011,5,2011,North,Influencer,Storage,Premium,10.40,2.08,0.00,344,5079,0.04,4.56,-0.37,14,1058.62,134.56
399,3/29/2011,3,2011,North,Email,Storage,Premium,20.40,0.85,0.11,287,2958,0.01,6.44,1.00,60,0,183.52
400,3/29/2010,3,2010,North,Influencer,General,Premium,3.75,1.25,0.20,5,130,0.08,5.31,1.00,30,910.5,91.39
401,4/20/2011,4,2011,North,Social Media,General,Premium,1.30,0.65,0.37,135,4265,0.05,5.64,0.37,7,1826.25,150.81
402,9/29/2011,9,2011,North,Social Media,Seasonal,Premium,8.50,0.85,0.55,481,12651,0.09,1.24,-1.00,7,2952.46,185.17
403,9/16/2011,9,2011,North,Affiliate,Stationery,Premium,17.70,2.95,0.38,701,33331,0.03,3.32,-1.00,28,6759.16,74.92
404,6/27/2010,6,2010,North,Email,Stationery,Premium,1.25,1.25,0.13,130,1480,0.05,3.07,-1.00,0,3799.36,126.88
405,4/12/2011,4,2011,North,Email,Lighting,Premium,10.20,0.85,0.12,281,9172,0.10,2.97,0.37,60,364.24,205.84
406,9/26/2010,9,2010,North,Social Media,Storage,Premium,957.27,1.65,0.17,240,2228,0.02,0.28,-1.00,7,40.55,121.09
407,5/6/2011,5,2011,North,Social Media,Storage,Premium,1.25,1.25,0.39,125,1961,0.09,8.9,-0.37,90,30706.87,153.94
408,5/17/2010,5,2010,North,Email,Storage,Standard,1.95,1.95,0.11,450,3751,0.04,3.53,-0.37,28,77.99,130.36
